material_id,e_electronic,e_ionic,e_total
mp-27910,17.83713308,35.334561884865614,53.17169496486562
mp-30533,8.159657413333335,3.77047254,11.930129953333337
mp-3525,28.10689366333333,52.43054478716166,80.537438450495
mp-541911,4.639662423333332,5.376108151505576,10.015770574838909
mp-8211,49.80239653000001,1.808259348768457,51.61065587876846
mp-9479,5.403565310000002,2.69917398312686,8.102739293126863
mp-4710,3.850705886666667,2.632793503333333,6.483499390000001
mp-17708,3.622229169999999,4.419833073333334,8.042062243333334
mp-27230,3.186455543333333,8.489996053333334,11.676451596666666
mp-648932,5.151894373333333,0.497726383333333,5.649620756666667
mp-12433,8.446395513333334,5.733875853363961,14.180271366697292
mp-28987,12.080409093333332,3.9641937,16.044602793333333
mp-29117,7.870298969999999,1.212677023340131,9.08297599334013
mp-29529,10.613762503333332,5.692349869999638,16.30611237333297
mp-29689,8.622868876666667,1.43520110334778,10.058069980014446
mp-3481,10.962142203333334,3.193829186665819,14.155971389999152
mp-3486,12.47239218,3.08229069999935,15.554682879999351
mp-644223,2.614365963333333,4.316700840001739,6.931066803335072
mp-23866,2.5402420366666663,2.265458713333333,4.8057007500000015
mp-27996,2.837574209999999,2.987451313333333,5.825025523333333
mp-1079772,11.753194526670493,8.356727930187956,20.109922456858445
mp-696944,3.991959860223559,3.092055584400727,7.084015444624288
mp-1079487,4.697965133333334,0.826975709999999,5.524940843333333
mp-1102961,2.611474643333333,2.960593373333333,5.572068016666667
mp-1103091,2.83063778,4.616964386666667,7.447602166666667
mp-14653,2.640600113333333,2.380140926666667,5.020741040000001
mp-27178,6.099791946666667,5.5888171400000015,11.688609086666666
mp-27361,5.364105569999999,1.269255326666666,6.6333608966666695
mp-28375,2.52096273,3.0421665966666662,5.563129326666666
mp-28965,3.563966696666666,2.708066093333333,6.27203279
mp-29185,3.91370899,8.640862006666667,12.55457099666667
mp-31268,3.433627273333333,5.049332946666666,8.48296022
mp-555052,2.181038846666667,2.064610423333333,4.24564927
mp-625211,2.28032688,2.45956822,4.7398951
mp-6999,4.773258233333334,2.863534043333334,7.636792276666669
mp-571156,2.370005623333333,2.370232033333333,4.740237656666666
mp-759764,3.120121416666666,12.37072795,15.490849366666666
mp-29510,4.742760653333334,7.22209379,11.964854443333332
mp-1212662,2.73613614,2.596370213333333,5.332506353333334
mp-4906,3.94346161,13.893557906666668,17.83701951666667
mp-557480,4.210306593333333,21.7178411,25.928147693333333
mp-996956,9.862799073333331,6.541207066666666,16.404006140000003
mp-974650,3.395495363333333,7.05375687,10.449252233333333
mp-625175,2.206539173333333,4.710830176666667,6.91736935
mp-626256,2.18636515,2.80710899,4.99347414
mp-546989,5.797719009999999,40.336122366666665,46.13384137666666
mp-19885,6.95818411,4.737932716666665,11.696116826666666
mp-29931,3.357331,2.5703645366666663,5.927695536666666
mp-570172,3.68508499,7.097326261060407,10.782411251060408
mp-625150,3.833258506666666,11.210172639999998,15.043431146666665
mp-625998,2.206613548019582,3.187052014379886,5.39366556239947
mp-558387,3.261052819999999,11.778030236666668,15.039083056666668
mp-625238,3.108870373333333,8.271326270000001,11.380196643333337
mp-626000,2.354180886666666,5.166619583333333,7.52080047
mp-626720,2.7858300433333323,6.8720394266666665,9.657869469999998
mp-626727,2.67283914,5.6533987833333335,8.326237923333332
mp-675801,2.796261394341748,7.347021626623508,10.143283020965256
mp-781081,2.924185353333333,3.43758813,6.361773483333333
mp-1019509,2.577742433333333,2.549946426666666,5.12768886
mp-1025567,4.57928327,4.631500666672477,9.210783936672478
mp-549720,6.721585843379124,4.643801813923205,11.36538765730233
mp-550070,5.319862215746856,4.552535074130628,9.872397289877483
mp-625074,3.224749993333333,3.314386893333333,6.539136886666668
mp-625475,2.175156756666667,1.598251299999999,3.773408056666667
mp-625565,3.425895396666666,4.387997543333333,7.81389294
mp-626037,2.136965916666666,1.900320036666666,4.037285953333333
mp-626143,2.584806046666666,4.421747016666666,7.006553063333333
mp-626644,2.6450142100000003,4.815608523333333,7.460622733333333
mp-626689,3.160856749999999,3.678416953333333,6.839273703333333
mp-626701,3.177052086666666,5.70032849,8.877380576666665
mp-626843,2.136510833333333,1.111208946666666,3.247719779999999
mp-30298,3.05531842,4.24568407,7.301002490000001
mp-30299,3.00638946,4.233414516666667,7.239803976666667
mp-27449,5.172492566666666,3.322171429999999,8.494663996666667
mp-22946,4.043822573333333,2.213146746666666,6.25696932
mp-22998,15.915639126666663,4.091299729999999,20.006938856666665
mp-23052,5.864098463333334,10.328985626666666,16.19308409
mp-23061,3.850938433333333,3.46445896,7.315397393333332
mp-27702,3.466036696666666,3.720569059999999,7.1866057566666655
mp-27703,3.74347766,3.743120106666666,7.486597766666665
mp-27841,4.40232461,3.689900953333333,8.092225563333331
mp-27849,9.183923166666666,39.85309199333333,49.03701515999999
mp-27850,8.571141736666666,50.86184670999999,59.432988446666656
mp-27863,2.995606749999999,0.330294823333333,3.325901573333333
mp-540828,4.146992263333334,5.471311213333334,9.618303476666666
mp-546279,3.675800563333332,5.264777366666666,8.940577929999998
mp-568346,4.783126156666667,9.364728543333332,14.147854700000002
mp-754113,2.928098553333333,4.313817826666667,7.241916379999999
